product_id,product_name,main_category,sub_category,actual_price,discounted_price,discount_percentage,rating,rating_count
B01D5H8LDM,"amazonbasics 3.5mm to 2-male rca adapter cable for tablet, smartphone (black, 15 feet)",electronics,"hometheater,tv&video",13.72,5.62,59.0,4.4,69538.0
B01D5H8ZI8,amazonbasics 3 feet high speed hdmi male to female 2.0 extension cable,electronics,"hometheater,tv&video",6.8,2.58,62.0,4.3,12835.0
B01D5H90L4,amazonbasics - high-speed male to female hdmi extension cable - 6 feet,electronics,"hometheater,tv&video",8.0,3.44,57.0,4.4,8714.0
B01DEWVZ2C,"jbl c100si wired in ear headphones with mic, jbl pure bass sound, one button multi-function remote, angled buds for comfort fit (black)",electronics,"headphones,earbuds&accessories",11.42,6.85,40.0,4.1,192588.5
B01DF26V7A,"jbl c100si wired in ear headphones with mic, jbl pure bass sound, one button multi-function remote, premium metallic finish, angled buds for comfort fit (red)",electronics,"headphones,earbuds&accessories",14.85,6.83,54.0,4.1,192589.0
B01DGVKBC6,"fedus cat6 ethernet cable, 10 meter high speed 550mhz / 10 gigabit speed utp lan cable, network cable internet cable rj45 cable lan wire, patch computer cord gigabit category 6 wires for modem, router",computers&accessories,accessories&peripherals,5.7,3.31,42.0,4.4,8076.0
B01DJJVFPC,"duracell ultra alkaline aaa battery, 8 pcs",electronics,generalpurposebatteries&batterychargers,3.6,3.06,15.0,4.5,17810.0
B01EJ5MM5M,canon pixma mg2577s all-in-one inkjet colour printer with 1 additional colour cartridge,computers&accessories,"printers,inks&accessories",44.3,39.87,10.0,3.4,12185.0
B01EY310UM,"philips gc181 heavy weight 1000-watt dry iron, pack of 1",home&kitchen,kitchen&homeappliances,17.66,15.19,14.0,4.3,15453.0
B01EZ0X3L8,"sandisk ultra 64 gb usb pen drives (sdddc2-064g-i35, black, silver)",computers&accessories,externaldevices&datastorage,18.86,8.3,56.0,4.3,82356.0
B01F25X6RQ,samsung ehs64 ehs64avfwecinu hands-free wired in ear earphones with mic with remote note (white),electronics,"headphones,earbuds&accessories",5.7,5.7,0.0,4.2,31539.0
B01F262EUU,"samsung original ehs64 wired in ear earphones with mic, black",electronics,"headphones,earbuds&accessories",11.42,10.85,5.0,4.2,31539.0
B01F7B2JCI,dynore stainless steel set of 4 measuring cup and 4 measuring spoon,home&kitchen,kitchen&homeappliances,5.14,2.11,59.0,4.2,4971.0
B01FSYQ2A4,boat rockerz 400 bluetooth on ear headphones with mic with upto 8 hours playback & soft padded ear cushions(grey/green),electronics,"headphones,earbuds&accessories",34.18,16.07,53.0,4.1,97174.5
B01GFTEV5Y,pigeon by stovekraft cruise 1800 watt induction cooktop (black),home&kitchen,kitchen&homeappliances,36.5,19.35,47.0,3.8,54032.0
B01GGKYKQM,"amazon basics usb type-c to usb-a 2.0 male fast charging cable for laptop - 3 feet (0.9 meters), black",computers&accessories,accessories&peripherals,8.0,2.48,69.0,4.3,20052.5
B01GGKZ0V6,amazonbasics usb type-c to usb type-c 2.0 cable - 3 feet laptop (0.9 meters) - white,computers&accessories,accessories&peripherals,9.66,3.77,61.0,4.2,29746.0
B01GGKZ4NU,"amazonbasics usb type-c to usb type-c 2.0 cable for charging adapter, smartphone - 9 feet (2.7 meters) - white",computers&accessories,accessories&peripherals,11.38,6.26,45.0,4.2,29746.0
B01GZSQJPA,"philips hl7756/00 mixer grinder, 750w, 3 jars (black)",home&kitchen,kitchen&homeappliances,49.1,42.23,14.0,4.1,26543.0
B01HGCLUH6,tp-link n300 wifi wireless router tl-wr845n | 300mbps wi-fi speed | three 5dbi high gain antennas | ipv6 compatible | ap/re/wisp mode | parental control | guest network,computers&accessories,networkingdevices,19.42,13.21,32.0,4.2,122478.0
B01HJI0FS2,"dell ms116 1000dpi usb wired optical mouse, led tracking, scrolling wheel, plug and play.",computers&accessories,accessories&peripherals,7.43,3.42,54.0,4.5,33176.0
B01I1LDZGA,"pigeon kessel multipurpose kettle (12173) 1.2 litres with stainless steel body, used for boiling water and milk, tea, coffee, oats, noodles, soup etc. 600 watt (black & silver)",home&kitchen,kitchen&homeappliances,20.29,17.05,16.0,3.9,14667.0
B01IBRHE3E,"gizga essentials professional 3-in-1 cleaning kit for camera, lens, binocular, laptop, tv, monitor, smartphone, tablet (includes: cleaning liquid 100ml, plush microfiber cloth, dust removal brush)",electronics,cameras&photography,5.7,3.42,40.0,4.2,24432.0
B01IOZUHRS,gizga essentials laptop power cable cord- 3 pin adapter isi certified(1 meter/3.3 feet),computers&accessories,accessories&peripherals,5.7,2.05,64.0,4.1,10174.0
B01J0XWYKQ,"logitech b170 wireless mouse, 2.4 ghz with usb nano receiver, optical tracking, 12-months battery life, ambidextrous, pc/mac/laptop - black",computers&accessories,accessories&peripherals,10.23,6.86,33.0,4.4,61314.0
B01J1CFO5I,redgear mp35 speed-type gaming mousepad (black/red),computers&accessories,accessories&peripherals,6.29,3.4,46.0,4.6,33434.0
B01J8S6X2I,amazonbasics 6 feet displayport to displayport cable - (not hdmi cable) (gold),computers&accessories,accessories&peripherals,12.58,5.66,55.0,4.4,25177.0
B01JOFKL0A,canon pixma e477 all-in-one wireless ink efficient colour printer (white/blue),computers&accessories,"printers,inks&accessories",72.65,60.3,17.0,3.9,8280.0
B01KCSGBU2,"philips air purifier ac2887/20,vitashield intelligent purification,long hepa filter life upto 17000 hours,removes 99.9% airborne viruses & bacteria,99.97% airborne pollutants,ideal for master bedroom",home&kitchen,"heating,cooling&airquality",269.33,166.99,38.0,4.3,2026.0
B01KK0HU3Y,hp z3700 wireless optical mouse with usb receiver and 2.4ghz wireless connection/ 1200dpi / 16 months long battery life /ambidextrous and slim design (modern gold),computers&accessories,accessories&peripherals,17.14,10.28,40.0,4.2,23174.0
B01L6MT7E0,"philips ac1215/20 air purifier, removes 99.97% airborne pollutants, 4-stage filtration with true hepa filter (white)",home&kitchen,"heating,cooling&airquality",137.13,100.11,27.0,4.1,4157.0
B01L7C4IU2,havells ambrose 1200mm ceiling fan (pearl white wood),home&kitchen,"heating,cooling&airquality",34.81,25.06,28.0,4.2,2686.0
B01L8ZNWN2,"hp v236w usb 2.0 64gb pen drive, metal",computers&accessories,externaldevices&datastorage,17.15,5.49,68.0,4.2,64273.0
B01LONQBDG,amazonbasics usb type-c to micro-b 2.0 cable - 6 inches (15.2 centimeters) - white,computers&accessories,accessories&peripherals,10.28,4.01,61.0,4.1,14896.0
B01LWYDEQ7,"pigeon polypropylene mini handy and compact chopper with 3 blades for effortlessly chopping vegetables and fruits for your kitchen (12420, green, 400 ml)",home&kitchen,kitchen&dining,5.66,2.26,60.0,4.1,270563.0
B01LY9W8AF,"cello eliza plastic laundry bag/basket, 50 litres, light grey",home&kitchen,homestorage&organization,14.66,11.43,22.0,4.2,7274.0
B01LYLJ99X,hp v222w 64gb usb 2.0 pen drive (silver),computers&accessories,externaldevices&datastorage,14.86,5.2,65.0,4.2,4959.0
B01LYU3BZF,havells ambrose 1200mm ceiling fan (gold mist wood),home&kitchen,"heating,cooling&airquality",36.47,25.16,31.0,4.3,9650.0
B01M0505SJ,orient electric apex-fx 1200mm ultra high speed 400 rpm ceiling fan (brown),home&kitchen,"heating,cooling&airquality",28.41,15.91,44.0,4.1,19998.0
B01M265AAK,morphy richards aristo 2000 watts ptc room heater (white),home&kitchen,"heating,cooling&airquality",51.39,42.65,17.0,4.3,356.0
B01M4GGIVU,tizum high speed hdmi cable with ethernet | supports 3d 4k | for all hdmi devices laptop computer gaming console tv set top box (1.5 meter/ 5 feet),electronics,"hometheater,tv&video",7.99,2.24,72.0,4.2,12153.0
B01M5967SY,"tizum high speed hdmi cable aura -gold plated-high speed data 10.2gbps, 3d, 4k, hd 1080p (10 ft/ 3 m)",electronics,"hometheater,tv&video",11.42,4.34,62.0,4.2,12153.0
B01M5B0TPW,borosil chef delite bch20dbb21 300-watt chopper (black),home&kitchen,kitchen&homeappliances,28.47,20.78,27.0,4.4,7946.0
B01M5F614J,"morphy richards ofr room heater, 09 fin 2000 watts oil filled room heater , isi approved (ofr 9 grey)",home&kitchen,"heating,cooling&airquality",160.04,75.22,53.0,4.0,2961.0
B01M6453MB,"prestige delight prwo electric rice cooker (1 l, white)",home&kitchen,kitchen&homeappliances,34.81,26.11,25.0,4.1,4118.0
B01M69WCZ6,"allin exporters j66 ultrasonic humidifier cool mist air purifier for dryness, cold & cough large capacity for room, baby, plants, bedroom (2.4 l) (1 year warranty)",home&kitchen,"heating,cooling&airquality",40.58,25.57,37.0,4.0,3973.0
B01M72LILF,"logitech m221 wireless mouse, silent buttons, 2.4 ghz with usb mini receiver, 1000 dpi optical tracking, 18-month battery life, ambidextrous pc / mac / laptop - charcoal grey",computers&accessories,accessories&peripherals,14.8,9.18,38.0,4.4,34852.0
B01MF8MB65,boat bassheads 225 in ear wired earphones with mic(blue),electronics,"headphones,earbuds&accessories",11.42,7.99,30.0,4.1,273189.0
B01MQ2A86A,"logitech m331 silent plus wireless mouse, 2.4ghz with usb nano receiver, 1000 dpi optical tracking, 3 buttons, 24 month life battery, pc/mac/laptop - black",computers&accessories,accessories&peripherals,18.81,14.86,21.0,4.6,12375.0
B01MQZ7J8K,"prestige electric kettle pkoss - 1500watts, steel (1.5ltr), black",home&kitchen,kitchen&homeappliances,16.52,8.59,48.0,3.9,63350.0
B01MRARGBW,eco crystal j 5 inch cartridge (pack of 2),home&kitchen,kitchen&homeappliances,4.57,2.29,50.0,4.1,1379.0
B01MUAUOCX,"sujata chutney steel jar, 400 ml, (white), stainless steel",home&kitchen,kitchen&homeappliances,8.54,7.86,8.0,4.5,2280.0
B01MY839VW,"orient electric fabrijoy difj10bp 1000-watt dry iron, non-stick (white and blue)",home&kitchen,kitchen&homeappliances,12.46,6.23,50.0,4.2,13029.0
B01N1XVVLC,"bajaj ofr room heater, 13 fin 2900 watts oil filled room heater with 400w ptc ceramic fan heater, isi approved (majesty 13f plus black)",home&kitchen,"heating,cooling&airquality",182.91,109.74,40.0,4.1,1017.0
B01N4EV2TL,"logitech mk240 nano wireless usb keyboard and mouse set, 12 function keys 2.4ghz wireless, 1000dpi, spill-resistant design, pc/mac, black/chartreuse yellow",computers&accessories,accessories&peripherals,22.81,17.11,25.0,4.3,7241.0
B01N6IJG0F,"morphy richards daisy 1000w dry iron with american heritage non-stick coated soleplate, white",home&kitchen,kitchen&homeappliances,11.55,6.35,45.0,4.1,17325.0
B01N6LU1VF,sandisk ultra dual 64 gb usb 3.0 otg pen drive (black),computers&accessories,externaldevices&datastorage,16.01,6.56,59.0,4.3,189104.0
B01N90RZ4M,tata sky universal remote,electronics,"hometheater,tv&video",5.7,2.62,54.0,3.7,2960.0
B01NBX5RSB,hp 65w ac laptops charger adapter 4.5mm for hp pavilion black (without power cable),computers&accessories,accessories&peripherals,17.69,8.84,50.0,4.3,2585.0
B01NCVJMKX,"shoptoshop electric lint remover, best lint shaver for clothes,lint remover for woolen clothes ,lint remover for sweaters",home&kitchen,kitchen&homeappliances,11.42,5.71,50.0,4.1,4859.0
B06XDKWLJH,"western digital wd 1.5tb elements portable hard disk drive, usb 3.0, compatible with pc, ps4 and xbox, external hdd (wdbu6y0015bbk-wesn)",computers&accessories,externaldevices&datastorage,65.55,51.13,22.0,4.4,25006.0
B06XFTHCNY,"cablecreation rca to 3.5mm male audio cable, 3.5mm to 2rca cable male rca cable,y splitter stereo jack cable for home theater,subwoofer, receiver, speakers and more (3feet/0.9meter,black)",electronics,"hometheater,tv&video",8.67,5.03,42.0,4.2,4296.0
B06XGWRKYT,kodak 80 cm (32 inches) hd ready led tv kodak 32hdx900s (black),electronics,"hometheater,tv&video",182.91,91.45,50.0,3.8,3022.0
B06XMZV7RH,atom selves-mh 200 gm digital pocket scale,home&kitchen,kitchen&homeappliances,5.7,3.54,38.0,3.9,4584.0
B06XPYRWV5,pigeon by stovekraft 2 slice auto pop up toaster. a smart bread toaster for your home (750 watt) (black),home&kitchen,kitchen&homeappliances,20.52,12.52,39.0,4.2,4244.0
B06XR9PR5X,"amazon basics hdmi coupler,black",electronics,homeaudio,6.86,2.4,65.0,4.4,18872.0
B06XSK3XL6,boat dual port rapid car charger (qualcomm certified) with quick charge 3.0 + free micro usb cable - (black),electronics,mobiles&accessories,11.42,6.51,43.0,4.3,38221.0
B06Y36JKC3,abode kitchen essential measuring cup & spoon for spices | for cooking and baking cake | multipurpose tablespoon cups with ring holder | (black),home&kitchen,kitchen&homeappliances,3.43,1.71,50.0,4.1,4074.0
B071113J7M,sujata powermatic plus 900 watts juicer mixer grinder,home&kitchen,kitchen&homeappliances,85.81,66.93,22.0,4.5,7241.0
B0711PVX6Z,"amazonbasics micro usb fast charging cable for android phones with gold plated connectors (3 feet, black)",computers&accessories,accessories&peripherals,5.72,2.06,64.0,4.2,92595.0
B0718ZN31Q,rts™ high speed 3d full hd 1080p support (10 meters) hdmi male to hdmi male cable tv lead 1.4v for all hdmi devices- black (10m - 30 feet),electronics,"hometheater,tv&video",57.15,6.86,88.0,4.2,910.0
B071R3LHFM,"wonderchef nutri-blend mixer, grinder & blender | powerful 400w 22000 rpm motor | stainless steel blades | 3 unbreakable jars | 2 years warranty | online recipe book by chef sanjeev kapoor | black",home&kitchen,kitchen&homeappliances,62.88,33.33,47.0,3.8,8958.0
B071SDRGWL,"boat type-c a400 type-c to usb a cable for all type c phones (lg nexus 5x), 1mtr(black)",computers&accessories,accessories&peripherals,7.99,4.0,50.0,4.3,20850.0
B071VMP1Z4,lripl compatible sony bravia lcd/led remote works with almost all sony led/lcd tv's,electronics,"hometheater,tv&video",4.56,4.56,0.0,3.9,1951.0
B071VNHMX2,philips daily collection hd2582/00 830-watt 2-slice pop-up toaster (white),home&kitchen,kitchen&homeappliances,23.95,23.95,0.0,4.5,7949.0
B071Z8M4KX,boat bassheads 100 in-ear wired headphones with mic (black),electronics,"headphones,earbuds&accessories",11.42,4.23,63.0,4.1,363711.0
B07222HQKP,"orico 2.5""(6.3cm) usb 3.0 hdd enclosure case cover for sata ssd hdd | sata ssd hdd enclosure high speed usb 3.0 | tool free installation | black",computers&accessories,externaldevices&datastorage,11.42,7.54,34.0,4.3,13944.0
B07232M876,"amazonbasics micro usb fast charging cable for android smartphone,personal computer,printer with gold plated connectors (6 feet, black)",computers&accessories,accessories&peripherals,4.52,2.26,50.0,4.2,92595.0
B072J83V9W,philips powerpro fc9352/01 compact bagless vacuum cleaner (blue),home&kitchen,kitchen&homeappliances,114.27,102.84,10.0,4.4,17994.0
B072NCN9M4,"american micronic- imported wet & dry vacuum cleaner, 21 litre stainless steel with blower & hepa filter, 1600 watts 100% copper motor 28 kpa suction with washable reusable dust bag (red/black/steel)-ami-vcd21-1600wdx",home&kitchen,kitchen&homeappliances,135.47,101.6,25.0,4.2,3065.0
B073BRXPZX,"lenovo 300 wired plug & play usb mouse, high resolution 1600 dpi optical sensor, 3-button design with clickable scroll wheel, ambidextrous, ergonomic mouse for comfortable all-day grip (gx30m39704)",computers&accessories,accessories&peripherals,6.75,3.31,51.0,4.4,25886.0
B0746JGVDS,"elv car mount adjustable car phone holder universal long arm, windshield for smartphones - black",electronics,mobiles&accessories,11.42,4.0,65.0,3.9,46399.0
B0746N6WML,"parker vector camouflage gift set - roller ball pen & parker logo keychain (black body, blue ink), 2 piece set",officeproducts,officepaperproducts,5.14,3.91,24.0,4.3,2493.0
B0747VDH9L,"inalsa hand blender 1000 watt with chopper, whisker, 600 ml multipurpose jar|variable speed and turbo speed function |100% copper motor |low noise |anti-splash technology|2 year warranty",home&kitchen,kitchen&homeappliances,45.67,31.51,31.0,4.4,11148.0
B074CWD7MS,"digitek dtr 550 lw (67 inch) tripod for dslr, camera |operating height: 5.57 feet | maximum load capacity up to 4.5kg | portable lightweight aluminum tripod with 360 degree ball head | carry bag included (black) (dtr 550lw)",electronics,cameras&photography,28.52,17.68,38.0,4.4,15137.0
B0752LL57V,casio mj-12d 150 steps check and correct desktop calculator,officeproducts,officeelectronics,5.03,5.03,0.0,4.5,8610.0
B0756CLQWL,"redgear pro wireless gamepad with 2.4ghz wireless technology, integrated dual intensity motor, illuminated keys for pc(compatible with windows 7/8/8.1/10 only)",computers&accessories,accessories&peripherals,45.72,19.2,58.0,4.2,25488.0
B0756K5DYZ,prestige iris 750 watt mixer grinder with 3 stainless steel jar + 1 juicer jar (white and blue),home&kitchen,kitchen&homeappliances,71.97,37.42,48.0,3.9,43070.0
B0756KCV5K,prestige pic 15.0+ 1900-watt induction cooktop (black),home&kitchen,kitchen&homeappliances,60.53,36.32,40.0,4.2,6919.0
B0758F7KK7,"caprigo heavy duty tv wall mount bracket for 14 to 32 inch led/hd/smart tv’s, universal fixed tv wall mount stand (m452)",electronics,"hometheater,tv&video",11.42,4.57,60.0,4.0,1236.0
B0759QMF85,"tp-link ac750 dual band wireless cable router, 4 10/100 lan + 10/100 wan ports, support guest network and parental control, 750mbps speed wi-fi, 3 antennas (archer c20) blue, 2.4 ghz",computers&accessories,networkingdevices,27.43,17.55,36.0,4.3,68409.0
B075DB1F13,"panasonic eneloop bq-cc55n advanced, smart and quick charger for aa & aaa rechargeable batteries, white",electronics,generalpurposebatteries&batterychargers,17.15,17.15,0.0,4.4,25996.0
B075JJ5NQC,"butterfly smart mixer grinder, 750w, 4 jars (grey)",home&kitchen,kitchen&homeappliances,57.15,36.58,36.0,4.0,20869.0
B075K76YW1,"inalsa hand blender| hand mixer|beater - easy mix, powerful 250 watt motor | variable 7 speed control | 1 year warranty | (white/red)",home&kitchen,kitchen&homeappliances,15.95,11.16,30.0,4.2,15252.0
B075S9FVRY,"sujata supermix, mixer grinder, 900 watts, 3 jars (white)",home&kitchen,kitchen&homeappliances,82.31,62.56,24.0,4.5,1408.0
